stress_axis,stress_level,method,metric,mean,ci95,n
human_delay,0.40,pomdp_handoff_policy,recovery_success,0.638235,0.000858,10
human_delay,0.40,pomdp_handoff_policy,intervention_cost,0.356434,0.000447,10
human_delay,0.40,pomdp_handoff_policy,boundary_calibration_error,0.261743,0.000476,10
human_delay,0.40,pomdp_handoff_policy,override_precision,0.524067,0.000738,10
human_delay,0.40,pomdp_handoff_policy,unsafe_autonomy,0.099979,0.000420,10
human_delay,0.40,pomdp_handoff_policy,robust_utility,-0.084726,0.026095,10
human_delay,0.40,recovery_aware_mpc,task_success,0.411667,0.026805,10
human_delay,0.40,recovery_aware_mpc,safety_violation,0.205000,0.019509,10
human_delay,0.40,recovery_aware_mpc,authority_regret,0.278372,0.000651,10
human_delay,0.40,recovery_aware_mpc,human_burden,0.422717,0.001174,10
human_delay,0.40,recovery_aware_mpc,late_handoff,0.312365,0.001524,10
human_delay,0.40,recovery_aware_mpc,handoff_churn,0.398817,0.001039,10
human_delay,0.40,recovery_aware_mpc,recovery_success,0.757541,0.000699,10
human_delay,0.40,recovery_aware_mpc,intervention_cost,0.343720,0.000508,10
human_delay,0.40,recovery_aware_mpc,boundary_calibration_error,0.262250,0.000531,10
human_delay,0.40,recovery_aware_mpc,override_precision,0.554095,0.000763,10
human_delay,0.40,recovery_aware_mpc,unsafe_autonomy,0.124243,0.000571,10
human_delay,0.40,recovery_aware_mpc,robust_utility,0.041916,0.030141,10
human_delay,0.60,authority_boundary_v5,task_success,0.294167,0.024476,10
human_delay,0.60,authority_boundary_v5,safety_violation,0.246666,0.026805,10
human_delay,0.60,authority_boundary_v5,authority_regret,0.342418,0.000505,10
human_delay,0.60,authority_boundary_v5,human_burden,0.733327,0.001608,10
human_delay,0.60,authority_boundary_v5,late_handoff,0.381321,0.000755,10
human_delay,0.60,authority_boundary_v5,handoff_churn,0.457330,0.001512,10
human_delay,0.60,authority_boundary_v5,recovery_success,0.594490,0.000865,10
human_delay,0.60,authority_boundary_v5,intervention_cost,0.394781,0.000527,10
human_delay,0.60,authority_boundary_v5,boundary_calibration_error,0.282320,0.001093,10
human_delay,0.60,authority_boundary_v5,override_precision,0.504796,0.001165,10
human_delay,0.60,authority_boundary_v5,unsafe_autonomy,0.063417,0.000490,10
human_delay,0.60,authority_boundary_v5,robust_utility,-0.228179,0.026100,10
human_delay,0.60,bayesian_authority_allocation,task_success,0.225833,0.024765,10
human_delay,0.60,bayesian_authority_allocation,safety_violation,0.250000,0.023856,10
human_delay,0.60,bayesian_authority_allocation,authority_regret,0.363416,0.000424,10
human_delay,0.60,bayesian_authority_allocation,human_burden,0.756894,0.000928,10
human_delay,0.60,bayesian_authority_allocation,late_handoff,0.416018,0.000954,10
human_delay,0.60,bayesian_authority_allocation,handoff_churn,0.448081,0.000996,10
human_delay,0.60,bayesian_authority_allocation,recovery_success,0.514484,0.000883,10
human_delay,0.60,bayesian_authority_allocation,intervention_cost,0.387540,0.000608,10
human_delay,0.60,bayesian_authority_allocation,boundary_calibration_error,0.281807,0.000880,10
human_delay,0.60,bayesian_authority_allocation,override_precision,0.465289,0.001115,10
human_delay,0.60,bayesian_authority_allocation,unsafe_autonomy,0.063483,0.000220,10
human_delay,0.60,bayesian_authority_allocation,robust_utility,-0.319603,0.028948,10
human_delay,0.60,cbf_safety_filter,task_success,0.385000,0.036506,10
human_delay,0.60,cbf_safety_filter,safety_violation,0.174167,0.019241,10
human_delay,0.60,cbf_safety_filter,authority_regret,0.293462,0.000660,10
human_delay,0.60,cbf_safety_filter,human_burden,0.349742,0.001384,10
human_delay,0.60,cbf_safety_filter,late_handoff,0.369037,0.000362,10
human_delay,0.60,cbf_safety_filter,handoff_churn,0.377323,0.001246,10
human_delay,0.60,cbf_safety_filter,recovery_success,0.631459,0.000675,10
human_delay,0.60,cbf_safety_filter,intervention_cost,0.241402,0.000677,10
human_delay,0.60,cbf_safety_filter,boundary_calibration_error,0.271481,0.000994,10
human_delay,0.60,cbf_safety_filter,override_precision,0.533743,0.000622,10
human_delay,0.60,cbf_safety_filter,unsafe_autonomy,0.110479,0.000314,10
human_delay,0.60,cbf_safety_filter,robust_utility,0.041765,0.033154,10
human_delay,0.60,confidence_threshold_shared_control,task_success,0.103333,0.015049,10
human_delay,0.60,confidence_threshold_shared_control,safety_violation,0.320833,0.024379,10
human_delay,0.60,confidence_threshold_shared_control,authority_regret,0.471357,0.000812,10
human_delay,0.60,confidence_threshold_shared_control,human_burden,0.906892,0.001013,10
human_delay,0.60,confidence_threshold_shared_control,late_handoff,0.469990,0.000805,10
human_delay,0.60,confidence_threshold_shared_control,handoff_churn,0.507130,0.001286,10
human_delay,0.60,confidence_threshold_shared_control,recovery_success,0.322033,0.000997,10
human_delay,0.60,confidence_threshold_shared_control,intervention_cost,0.395261,0.000594,10
human_delay,0.60,confidence_threshold_shared_control,boundary_calibration_error,0.341311,0.000750,10
human_delay,0.60,confidence_threshold_shared_control,override_precision,0.344471,0.001159,10
human_delay,0.60,confidence_threshold_shared_control,unsafe_autonomy,0.063257,0.000128,10
human_delay,0.60,confidence_threshold_shared_control,robust_utility,-0.580894,0.023365,10
human_delay,0.60,mpc_risk_arbitration,task_success,0.405000,0.032503,10
human_delay,0.60,mpc_risk_arbitration,safety_violation,0.195000,0.025092,10
human_delay,0.60,mpc_risk_arbitration,authority_regret,0.273022,0.000737,10
human_delay,0.60,mpc_risk_arbitration,human_burden,0.397099,0.000857,10
human_delay,0.60,mpc_risk_arbitration,late_handoff,0.353287,0.001060,10
human_delay,0.60,mpc_risk_arbitration,handoff_churn,0.387140,0.001008,10
human_delay,0.60,mpc_risk_arbitration,recovery_success,0.699879,0.000450,10
human_delay,0.60,mpc_risk_arbitration,intervention_cost,0.308793,0.000505,10
human_delay,0.60,mpc_risk_arbitration,boundary_calibration_error,0.252023,0.000875,10
human_delay,0.60,mpc_risk_arbitration,override_precision,0.564057,0.001041,10
human_delay,0.60,mpc_risk_arbitration,unsafe_autonomy,0.122808,0.000283,10
human_delay,0.60,mpc_risk_arbitration,robust_utility,0.042669,0.038991,10
human_delay,0.60,pomdp_handoff_policy,task_success,0.327500,0.023360,10
human_delay,0.60,pomdp_handoff_policy,safety_violation,0.230000,0.034105,10
human_delay,0.60,pomdp_handoff_policy,authority_regret,0.311256,0.000536,10
human_delay,0.60,pomdp_handoff_policy,human_burden,0.581224,0.000747,10
human_delay,0.60,pomdp_handoff_policy,late_handoff,0.378302,0.000917,10
human_delay,0.60,pomdp_handoff_policy,handoff_churn,0.427563,0.001317,10
human_delay,0.60,pomdp_handoff_policy,recovery_success,0.628594,0.000964,10
human_delay,0.60,pomdp_handoff_policy,intervention_cost,0.369777,0.000431,10
human_delay,0.60,pomdp_handoff_policy,boundary_calibration_error,0.261862,0.000785,10
human_delay,0.60,pomdp_handoff_policy,override_precision,0.524318,0.001100,10
human_delay,0.60,pomdp_handoff_policy,unsafe_autonomy,0.094675,0.000262,10
human_delay,0.60,pomdp_handoff_policy,robust_utility,-0.130934,0.030767,10
human_delay,0.60,recovery_aware_mpc,task_success,0.401667,0.026539,10
human_delay,0.60,recovery_aware_mpc,safety_violation,0.214167,0.018229,10
human_delay,0.60,recovery_aware_mpc,authority_regret,0.286897,0.000728,10
human_delay,0.60,recovery_aware_mpc,human_burden,0.443986,0.001193,10
human_delay,0.60,recovery_aware_mpc,late_handoff,0.349095,0.000973,10
human_delay,0.60,recovery_aware_mpc,handoff_churn,0.397875,0.001620,10
human_delay,0.60,recovery_aware_mpc,recovery_success,0.748120,0.000688,10
human_delay,0.60,recovery_aware_mpc,intervention_cost,0.356096,0.000557,10
human_delay,0.60,recovery_aware_mpc,boundary_calibration_error,0.261928,0.000825,10
human_delay,0.60,recovery_aware_mpc,override_precision,0.554249,0.001123,10
human_delay,0.60,recovery_aware_mpc,unsafe_autonomy,0.119496,0.000524,10
human_delay,0.60,recovery_aware_mpc,robust_utility,0.011242,0.028044,10
human_delay,0.80,authority_boundary_v5,task_success,0.260833,0.027119,10
human_delay,0.80,authority_boundary_v5,safety_violation,0.216667,0.016869,10
human_delay,0.80,authority_boundary_v5,authority_regret,0.351282,0.000640,10
human_delay,0.80,authority_boundary_v5,human_burden,0.753734,0.000903,10
human_delay,0.80,authority_boundary_v5,late_handoff,0.416129,0.001240,10
human_delay,0.80,authority_boundary_v5,handoff_churn,0.458464,0.000791,10
human_delay,0.80,authority_boundary_v5,recovery_success,0.585791,0.000932,10
human_delay,0.80,authority_boundary_v5,intervention_cost,0.406868,0.000580,10
human_delay,0.80,authority_boundary_v5,boundary_calibration_error,0.281931,0.000352,10
human_delay,0.80,authority_boundary_v5,override_precision,0.504119,0.000899,10
human_delay,0.80,authority_boundary_v5,unsafe_autonomy,0.058618,0.000216,10
human_delay,0.80,authority_boundary_v5,robust_utility,-0.257637,0.027435,10
human_delay,0.80,bayesian_authority_allocation,task_success,0.232500,0.018294,10
human_delay,0.80,bayesian_authority_allocation,safety_violation,0.259167,0.022899,10
human_delay,0.80,bayesian_authority_allocation,authority_regret,0.371741,0.000637,10
human_delay,0.80,bayesian_authority_allocation,human_burden,0.778404,0.001139,10
human_delay,0.80,bayesian_authority_allocation,late_handoff,0.451554,0.000767,10
human_delay,0.80,bayesian_authority_allocation,handoff_churn,0.448626,0.001033,10
human_delay,0.80,bayesian_authority_allocation,recovery_success,0.505938,0.000913,10
human_delay,0.80,bayesian_authority_allocation,intervention_cost,0.400104,0.000677,10
human_delay,0.80,bayesian_authority_allocation,boundary_calibration_error,0.282091,0.000551,10
human_delay,0.80,bayesian_authority_allocation,override_precision,0.464272,0.000799,10
human_delay,0.80,bayesian_authority_allocation,unsafe_autonomy,0.058769,0.000145,10
human_delay,0.80,bayesian_authority_allocation,robust_utility,-0.333554,0.024916,10
human_delay,0.80,cbf_safety_filter,task_success,0.369167,0.030024,10
human_delay,0.80,cbf_safety_filter,safety_violation,0.163333,0.024735,10
human_delay,0.80,cbf_safety_filter,authority_regret,0.301746,0.000523,10
human_delay,0.80,cbf_safety_filter,human_burden,0.372468,0.000765,10
human_delay,0.80,cbf_safety_filter,late_handoff,0.404594,0.000934,10
human_delay,0.80,cbf_safety_filter,handoff_churn,0.378048,0.000976,10
human_delay,0.80,cbf_safety_filter,recovery_success,0.623008,0.000602,10
human_delay,0.80,cbf_safety_filter,intervention_cost,0.253998,0.000606,10
human_delay,0.80,cbf_safety_filter,boundary_calibration_error,0.272184,0.000559,10
human_delay,0.80,cbf_safety_filter,override_precision,0.533723,0.000368,10
human_delay,0.80,cbf_safety_filter,unsafe_autonomy,0.106831,0.000336,10
human_delay,0.80,cbf_safety_filter,robust_utility,0.017411,0.031487,10
human_delay,0.80,confidence_threshold_shared_control,task_success,0.081667,0.018829,10
human_delay,0.80,confidence_threshold_shared_control,safety_violation,0.326667,0.024079,10
human_delay,0.80,confidence_threshold_shared_control,authority_regret,0.479419,0.000706,10
human_delay,0.80,confidence_threshold_shared_control,human_burden,0.928231,0.000875,10
human_delay,0.80,confidence_threshold_shared_control,late_handoff,0.504710,0.000918,10
human_delay,0.80,confidence_threshold_shared_control,handoff_churn,0.508433,0.001206,10
human_delay,0.80,confidence_threshold_shared_control,recovery_success,0.313592,0.000983,10
human_delay,0.80,confidence_threshold_shared_control,intervention_cost,0.407800,0.000629,10
human_delay,0.80,confidence_threshold_shared_control,boundary_calibration_error,0.342680,0.000529,10
human_delay,0.80,confidence_threshold_shared_control,override_precision,0.344467,0.000934,10
human_delay,0.80,confidence_threshold_shared_control,unsafe_autonomy,0.063245,0.000095,10
human_delay,0.80,confidence_threshold_shared_control,robust_utility,-0.620955,0.027133,10
human_delay,0.80,mpc_risk_arbitration,task_success,0.397500,0.013998,10
human_delay,0.80,mpc_risk_arbitration,safety_violation,0.216667,0.016514,10
human_delay,0.80,mpc_risk_arbitration,authority_regret,0.281737,0.000735,10
human_delay,0.80,mpc_risk_arbitration,human_burden,0.418462,0.001580,10
human_delay,0.80,mpc_risk_arbitration,late_handoff,0.388706,0.000860,10
human_delay,0.80,mpc_risk_arbitration,handoff_churn,0.388264,0.000704,10
human_delay,0.80,mpc_risk_arbitration,recovery_success,0.691318,0.001029,10
human_delay,0.80,mpc_risk_arbitration,intervention_cost,0.321504,0.000446,10
human_delay,0.80,mpc_risk_arbitration,boundary_calibration_error,0.252860,0.000595,10
human_delay,0.80,mpc_risk_arbitration,override_precision,0.563921,0.000686,10
human_delay,0.80,mpc_risk_arbitration,unsafe_autonomy,0.118367,0.000312,10
human_delay,0.80,mpc_risk_arbitration,robust_utility,0.006672,0.013749,10
human_delay,0.80,pomdp_handoff_policy,task_success,0.295000,0.030818,10
human_delay,0.80,pomdp_handoff_policy,safety_violation,0.219167,0.020952,10
human_delay,0.80,pomdp_handoff_policy,authority_regret,0.318719,0.000545,10
human_delay,0.80,pomdp_handoff_policy,human_burden,0.602575,0.001393,10
human_delay,0.80,pomdp_handoff_policy,late_handoff,0.413927,0.000994,10
human_delay,0.80,pomdp_handoff_policy,handoff_churn,0.427842,0.000860,10
human_delay,0.80,pomdp_handoff_policy,recovery_success,0.620516,0.000947,10
human_delay,0.80,pomdp_handoff_policy,intervention_cost,0.381826,0.000475,10
human_delay,0.80,pomdp_handoff_policy,boundary_calibration_error,0.262342,0.000523,10
human_delay,0.80,pomdp_handoff_policy,override_precision,0.524547,0.000905,10
human_delay,0.80,pomdp_handoff_policy,unsafe_autonomy,0.089793,0.000468,10
human_delay,0.80,pomdp_handoff_policy,robust_utility,-0.171292,0.034383,10
human_delay,0.80,recovery_aware_mpc,task_success,0.386667,0.034105,10
human_delay,0.80,recovery_aware_mpc,safety_violation,0.205833,0.019333,10
human_delay,0.80,recovery_aware_mpc,authority_regret,0.294673,0.000761,10
human_delay,0.80,recovery_aware_mpc,human_burden,0.465266,0.001151,10
human_delay,0.80,recovery_aware_mpc,late_handoff,0.384803,0.000963,10
human_delay,0.80,recovery_aware_mpc,handoff_churn,0.398436,0.000826,10
human_delay,0.80,recovery_aware_mpc,recovery_success,0.740314,0.000985,10
human_delay,0.80,recovery_aware_mpc,intervention_cost,0.369055,0.000588,10
human_delay,0.80,recovery_aware_mpc,boundary_calibration_error,0.262412,0.000517,10
human_delay,0.80,recovery_aware_mpc,override_precision,0.554286,0.001310,10
human_delay,0.80,recovery_aware_mpc,unsafe_autonomy,0.115025,0.000351,10
human_delay,0.80,recovery_aware_mpc,robust_utility,-0.013343,0.039941,10
human_delay,1.00,authority_boundary_v5,task_success,0.254167,0.020839,10
human_delay,1.00,authority_boundary_v5,safety_violation,0.245833,0.021812,10
human_delay,1.00,authority_boundary_v5,authority_regret,0.360998,0.000631,10
human_delay,1.00,authority_boundary_v5,human_burden,0.779212,0.000731,10
human_delay,1.00,authority_boundary_v5,late_handoff,0.451738,0.000715,10
human_delay,1.00,authority_boundary_v5,handoff_churn,0.469132,0.000944,10
human_delay,1.00,authority_boundary_v5,recovery_success,0.576484,0.000844,10
human_delay,1.00,authority_boundary_v5,intervention_cost,0.419223,0.000643,10
human_delay,1.00,authority_boundary_v5,boundary_calibration_error,0.287480,0.000685,10
human_delay,1.00,authority_boundary_v5,override_precision,0.497701,0.001007,10
human_delay,1.00,authority_boundary_v5,unsafe_autonomy,0.053569,0.000258,10
human_delay,1.00,authority_boundary_v5,robust_utility,-0.299888,0.024221,10
human_delay,1.00,bayesian_authority_allocation,task_success,0.195000,0.020689,10
human_delay,1.00,bayesian_authority_allocation,safety_violation,0.270000,0.019203,10
human_delay,1.00,bayesian_authority_allocation,authority_regret,0.381392,0.000403,10
human_delay,1.00,bayesian_authority_allocation,human_burden,0.803304,0.001328,10
human_delay,1.00,bayesian_authority_allocation,late_handoff,0.487220,0.000949,10
human_delay,1.00,bayesian_authority_allocation,handoff_churn,0.459081,0.000943,10
human_delay,1.00,bayesian_authority_allocation,recovery_success,0.496645,0.000668,10
human_delay,1.00,bayesian_authority_allocation,intervention_cost,0.412316,0.000825,10
human_delay,1.00,bayesian_authority_allocation,boundary_calibration_error,0.287877,0.000664,10
human_delay,1.00,bayesian_authority_allocation,override_precision,0.457434,0.000959,10
human_delay,1.00,bayesian_authority_allocation,unsafe_autonomy,0.054822,0.000337,10
human_delay,1.00,bayesian_authority_allocation,robust_utility,-0.395086,0.028101,10
human_delay,1.00,cbf_safety_filter,task_success,0.346667,0.027244,10
human_delay,1.00,cbf_safety_filter,safety_violation,0.180000,0.022996,10
human_delay,1.00,cbf_safety_filter,authority_regret,0.312028,0.000541,10
human_delay,1.00,cbf_safety_filter,human_burden,0.398389,0.000899,10
human_delay,1.00,cbf_safety_filter,late_handoff,0.440244,0.000906,10
human_delay,1.00,cbf_safety_filter,handoff_churn,0.389452,0.000903,10
human_delay,1.00,cbf_safety_filter,recovery_success,0.613204,0.000572,10
human_delay,1.00,cbf_safety_filter,intervention_cost,0.266036,0.000778,10
human_delay,1.00,cbf_safety_filter,boundary_calibration_error,0.277675,0.000609,10
human_delay,1.00,cbf_safety_filter,override_precision,0.526991,0.000493,10
human_delay,1.00,cbf_safety_filter,unsafe_autonomy,0.103041,0.000253,10
human_delay,1.00,cbf_safety_filter,robust_utility,-0.033274,0.029341,10
human_delay,1.00,confidence_threshold_shared_control,task_success,0.046667,0.012463,10
human_delay,1.00,confidence_threshold_shared_control,safety_violation,0.348333,0.024926,10
human_delay,1.00,confidence_threshold_shared_control,authority_regret,0.488192,0.000747,10
human_delay,1.00,confidence_threshold_shared_control,human_burden,0.952295,0.001115,10
human_delay,1.00,confidence_threshold_shared_control,late_handoff,0.540928,0.000518,10
human_delay,1.00,confidence_threshold_shared_control,handoff_churn,0.519071,0.001133,10
human_delay,1.00,confidence_threshold_shared_control,recovery_success,0.303161,0.000753,10
human_delay,1.00,confidence_threshold_shared_control,intervention_cost,0.418262,0.000653,10
human_delay,1.00,confidence_threshold_shared_control,boundary_calibration_error,0.347598,0.000551,10
human_delay,1.00,confidence_threshold_shared_control,override_precision,0.337367,0.000738,10
human_delay,1.00,confidence_threshold_shared_control,unsafe_autonomy,0.063309,0.000111,10
human_delay,1.00,confidence_threshold_shared_control,robust_utility,-0.686309,0.020138,10
human_delay,1.00,mpc_risk_arbitration,task_success,0.358334,0.032302,10
human_delay,1.00,mpc_risk_arbitration,safety_violation,0.209166,0.022375,10
human_delay,1.00,mpc_risk_arbitration,authority_regret,0.290468,0.000971,10
human_delay,1.00,mpc_risk_arbitration,human_burden,0.444119,0.001157,10
human_delay,1.00,mpc_risk_arbitration,late_handoff,0.424022,0.000748,10
human_delay,1.00,mpc_risk_arbitration,handoff_churn,0.399628,0.001405,10
human_delay,1.00,mpc_risk_arbitration,recovery_success,0.681570,0.000846,10
human_delay,1.00,mpc_risk_arbitration,intervention_cost,0.333374,0.000548,10
human_delay,1.00,mpc_risk_arbitration,boundary_calibration_error,0.258093,0.000538,10
human_delay,1.00,mpc_risk_arbitration,override_precision,0.557315,0.000975,10
human_delay,1.00,mpc_risk_arbitration,unsafe_autonomy,0.114146,0.000446,10
human_delay,1.00,mpc_risk_arbitration,robust_utility,-0.045166,0.038333,10
human_delay,1.00,pomdp_handoff_policy,task_success,0.292500,0.025934,10
human_delay,1.00,pomdp_handoff_policy,safety_violation,0.225000,0.021641,10
human_delay,1.00,pomdp_handoff_policy,authority_regret,0.327840,0.000666,10
human_delay,1.00,pomdp_handoff_policy,human_burden,0.626649,0.000804,10
human_delay,1.00,pomdp_handoff_policy,late_handoff,0.449312,0.000771,10
human_delay,1.00,pomdp_handoff_policy,handoff_churn,0.439309,0.000876,10
human_delay,1.00,pomdp_handoff_policy,recovery_success,0.610337,0.001088,10
human_delay,1.00,pomdp_handoff_policy,intervention_cost,0.393571,0.000514,10
human_delay,1.00,pomdp_handoff_policy,boundary_calibration_error,0.267639,0.000592,10
human_delay,1.00,pomdp_handoff_policy,override_precision,0.517876,0.001064,10
human_delay,1.00,pomdp_handoff_policy,unsafe_autonomy,0.084735,0.000327,10
human_delay,1.00,pomdp_handoff_policy,robust_utility,-0.194493,0.024496,10
human_delay,1.00,recovery_aware_mpc,task_success,0.352500,0.029324,10
human_delay,1.00,recovery_aware_mpc,safety_violation,0.225833,0.016233,10
human_delay,1.00,recovery_aware_mpc,authority_regret,0.304635,0.000593,10
human_delay,1.00,recovery_aware_mpc,human_burden,0.489673,0.001125,10
human_delay,1.00,recovery_aware_mpc,late_handoff,0.420009,0.001013,10
human_delay,1.00,recovery_aware_mpc,handoff_churn,0.409160,0.000915,10
human_delay,1.00,recovery_aware_mpc,recovery_success,0.730538,0.000543,10
human_delay,1.00,recovery_aware_mpc,intervention_cost,0.381136,0.000527,10
human_delay,1.00,recovery_aware_mpc,boundary_calibration_error,0.267081,0.000865,10
human_delay,1.00,recovery_aware_mpc,override_precision,0.548736,0.001023,10
human_delay,1.00,recovery_aware_mpc,unsafe_autonomy,0.110330,0.000355,10
human_delay,1.00,recovery_aware_mpc,robust_utility,-0.077168,0.030653,10
intent_ambiguity,0.00,authority_boundary_v5,task_success,0.380833,0.031844,10
intent_ambiguity,0.00,authority_boundary_v5,safety_violation,0.245833,0.030726,10
intent_ambiguity,0.00,authority_boundary_v5,authority_regret,0.316010,0.000647,10
intent_ambiguity,0.00,authority_boundary_v5,human_burden,0.663781,0.000946,10
intent_ambiguity,0.00,authority_boundary_v5,late_handoff,0.298331,0.000976,10
intent_ambiguity,0.00,authority_boundary_v5,handoff_churn,0.401068,0.001065,10
intent_ambiguity,0.00,authority_boundary_v5,recovery_success,0.621161,0.000829,10
intent_ambiguity,0.00,authority_boundary_v5,intervention_cost,0.369523,0.000711,10
intent_ambiguity,0.00,authority_boundary_v5,boundary_calibration_error,0.256413,0.000726,10
intent_ambiguity,0.00,authority_boundary_v5,override_precision,0.535496,0.000951,10
intent_ambiguity,0.00,authority_boundary_v5,unsafe_autonomy,0.078360,0.000298,10
intent_ambiguity,0.00,authority_boundary_v5,robust_utility,-0.093014,0.042699,10
intent_ambiguity,0.00,bayesian_authority_allocation,task_success,0.291667,0.021226,10
intent_ambiguity,0.00,bayesian_authority_allocation,safety_violation,0.260000,0.023956,10
intent_ambiguity,0.00,bayesian_authority_allocation,authority_regret,0.336787,0.000775,10
intent_ambiguity,0.00,bayesian_authority_allocation,human_burden,0.687498,0.001178,10
intent_ambiguity,0.00,bayesian_authority_allocation,late_handoff,0.334071,0.000535,10
intent_ambiguity,0.00,bayesian_authority_allocation,handoff_churn,0.390315,0.001007,10
intent_ambiguity,0.00,bayesian_authority_allocation,recovery_success,0.542514,0.000667,10
intent_ambiguity,0.00,bayesian_authority_allocation,intervention_cost,0.362292,0.000632,10
intent_ambiguity,0.00,bayesian_authority_allocation,boundary_calibration_error,0.256407,0.000753,10
intent_ambiguity,0.00,bayesian_authority_allocation,override_precision,0.495632,0.001172,10
intent_ambiguity,0.00,bayesian_authority_allocation,unsafe_autonomy,0.079775,0.000246,10
intent_ambiguity,0.00,bayesian_authority_allocation,robust_utility,-0.211847,0.021220,10
intent_ambiguity,0.00,cbf_safety_filter,task_success,0.421667,0.020832,10
intent_ambiguity,0.00,cbf_safety_filter,safety_violation,0.165833,0.017122,10
intent_ambiguity,0.00,cbf_safety_filter,authority_regret,0.267644,0.000506,10
intent_ambiguity,0.00,cbf_safety_filter,human_burden,0.283054,0.001153,10
intent_ambiguity,0.00,cbf_safety_filter,late_handoff,0.287199,0.001048,10
intent_ambiguity,0.00,cbf_safety_filter,handoff_churn,0.320800,0.000899,10
intent_ambiguity,0.00,cbf_safety_filter,recovery_success,0.658174,0.001181,10
intent_ambiguity,0.00,cbf_safety_filter,intervention_cost,0.216037,0.000838,10
intent_ambiguity,0.00,cbf_safety_filter,boundary_calibration_error,0.245895,0.000513,10
intent_ambiguity,0.00,cbf_safety_filter,override_precision,0.565628,0.000951,10
intent_ambiguity,0.00,cbf_safety_filter,unsafe_autonomy,0.118515,0.000620,10
intent_ambiguity,0.00,cbf_safety_filter,robust_utility,0.130609,0.021119,10
intent_ambiguity,0.00,confidence_threshold_shared_control,task_success,0.151667,0.020775,10
intent_ambiguity,0.00,confidence_threshold_shared_control,safety_violation,0.329167,0.024621,10
intent_ambiguity,0.00,confidence_threshold_shared_control,authority_regret,0.444074,0.000587,10
intent_ambiguity,0.00,confidence_threshold_shared_control,human_burden,0.838210,0.001164,10
intent_ambiguity,0.00,confidence_threshold_shared_control,late_handoff,0.387771,0.000763,10
intent_ambiguity,0.00,confidence_threshold_shared_control,handoff_churn,0.450854,0.000836,10
intent_ambiguity,0.00,confidence_threshold_shared_control,recovery_success,0.347807,0.000643,10
intent_ambiguity,0.00,confidence_threshold_shared_control,intervention_cost,0.369349,0.000372,10
intent_ambiguity,0.00,confidence_threshold_shared_control,boundary_calibration_error,0.316053,0.000543,10
intent_ambiguity,0.00,confidence_threshold_shared_control,override_precision,0.375759,0.001035,10
intent_ambiguity,0.00,confidence_threshold_shared_control,unsafe_autonomy,0.063051,0.000130,10
intent_ambiguity,0.00,confidence_threshold_shared_control,robust_utility,-0.489862,0.032009,10
intent_ambiguity,0.00,mpc_risk_arbitration,task_success,0.457500,0.037122,10
intent_ambiguity,0.00,mpc_risk_arbitration,safety_violation,0.212500,0.024741,10
intent_ambiguity,0.00,mpc_risk_arbitration,authority_regret,0.246382,0.000852,10
intent_ambiguity,0.00,mpc_risk_arbitration,human_burden,0.328035,0.000936,10
intent_ambiguity,0.00,mpc_risk_arbitration,late_handoff,0.271047,0.000733,10
intent_ambiguity,0.00,mpc_risk_arbitration,handoff_churn,0.330768,0.001128,10
intent_ambiguity,0.00,mpc_risk_arbitration,recovery_success,0.726550,0.000728,10
intent_ambiguity,0.00,mpc_risk_arbitration,intervention_cost,0.283747,0.000766,10
intent_ambiguity,0.00,mpc_risk_arbitration,boundary_calibration_error,0.225950,0.000422,10
intent_ambiguity,0.00,mpc_risk_arbitration,override_precision,0.595000,0.000783,10
intent_ambiguity,0.00,mpc_risk_arbitration,unsafe_autonomy,0.133854,0.000521,10
intent_ambiguity,0.00,mpc_risk_arbitration,robust_utility,0.132116,0.027270,10
intent_ambiguity,0.00,pomdp_handoff_policy,task_success,0.377500,0.014208,10
intent_ambiguity,0.00,pomdp_handoff_policy,safety_violation,0.235833,0.022189,10
intent_ambiguity,0.00,pomdp_handoff_policy,authority_regret,0.283528,0.000787,10
intent_ambiguity,0.00,pomdp_handoff_policy,human_burden,0.512511,0.000723,10
intent_ambiguity,0.00,pomdp_handoff_policy,late_handoff,0.295742,0.000725,10
intent_ambiguity,0.00,pomdp_handoff_policy,handoff_churn,0.370213,0.001031,10
intent_ambiguity,0.00,pomdp_handoff_policy,recovery_success,0.655957,0.000813,10
intent_ambiguity,0.00,pomdp_handoff_policy,intervention_cost,0.344109,0.000348,10
intent_ambiguity,0.00,pomdp_handoff_policy,boundary_calibration_error,0.236076,0.000331,10
intent_ambiguity,0.00,pomdp_handoff_policy,override_precision,0.554990,0.000757,10
intent_ambiguity,0.00,pomdp_handoff_policy,unsafe_autonomy,0.108043,0.000316,10
intent_ambiguity,0.00,pomdp_handoff_policy,robust_utility,-0.036280,0.021543,10
intent_ambiguity,0.00,recovery_aware_mpc,task_success,0.464166,0.033211,10
intent_ambiguity,0.00,recovery_aware_mpc,safety_violation,0.210833,0.014821,10
intent_ambiguity,0.00,recovery_aware_mpc,authority_regret,0.260767,0.000728,10
intent_ambiguity,0.00,recovery_aware_mpc,human_burden,0.374630,0.001374,10
intent_ambiguity,0.00,recovery_aware_mpc,late_handoff,0.266697,0.001143,10
intent_ambiguity,0.00,recovery_aware_mpc,handoff_churn,0.341056,0.001515,10
intent_ambiguity,0.00,recovery_aware_mpc,recovery_success,0.776011,0.001028,10
intent_ambiguity,0.00,recovery_aware_mpc,intervention_cost,0.331142,0.000634,10
