stress_axis,stress_level,method,seed,n,task_success,safety_violation,authority_regret,human_burden,late_handoff,handoff_churn,recovery_success,intervention_cost,boundary_calibration_error,override_precision,unsafe_autonomy,robust_utility
human_delay,0.80,cbf_safety_filter,5,120,0.316667,0.150000,0.300027,0.371225,0.403943,0.376527,0.624213,0.254714,0.271985,0.532523,0.106795,-0.025783
human_delay,0.80,cbf_safety_filter,6,120,0.341667,0.183333,0.301531,0.372406,0.404332,0.377411,0.622841,0.253108,0.272447,0.534166,0.106016,-0.022226
human_delay,0.80,cbf_safety_filter,7,120,0.466667,0.233333,0.302712,0.374311,0.401707,0.380889,0.624574,0.253849,0.271532,0.534438,0.107026,0.071089
human_delay,0.80,cbf_safety_filter,8,120,0.408333,0.125000,0.303124,0.371845,0.405516,0.378095,0.622544,0.254366,0.274020,0.533112,0.107486,0.079923
human_delay,0.80,cbf_safety_filter,9,120,0.316667,0.158333,0.302018,0.371138,0.407008,0.377913,0.621844,0.253569,0.271943,0.533502,0.107203,-0.032158
human_delay,0.80,confidence_threshold_shared_control,0,120,0.058333,0.316667,0.480253,0.928534,0.506073,0.511188,0.310387,0.409291,0.344017,0.344218,0.063256,-0.639323
human_delay,0.80,confidence_threshold_shared_control,1,120,0.083333,0.341667,0.480651,0.927518,0.504299,0.510889,0.312301,0.408383,0.342736,0.346451,0.063388,-0.629116
human_delay,0.80,confidence_threshold_shared_control,2,120,0.066667,0.300000,0.479213,0.930607,0.502465,0.507518,0.315189,0.409402,0.341542,0.344610,0.063448,-0.619504
human_delay,0.80,confidence_threshold_shared_control,3,120,0.083333,0.358333,0.481036,0.929069,0.507508,0.507744,0.313670,0.406998,0.342692,0.343439,0.063365,-0.639806
human_delay,0.80,confidence_threshold_shared_control,4,120,0.058333,0.266667,0.479098,0.928302,0.505471,0.508496,0.313020,0.406131,0.342997,0.344756,0.063269,-0.607033
human_delay,0.80,confidence_threshold_shared_control,5,120,0.116667,0.300000,0.480368,0.927214,0.505582,0.508042,0.314534,0.407717,0.341450,0.343126,0.063195,-0.569424
human_delay,0.80,confidence_threshold_shared_control,6,120,0.100000,0.341667,0.477681,0.928111,0.503236,0.505767,0.315360,0.407089,0.342393,0.345274,0.062931,-0.610690
human_delay,0.80,confidence_threshold_shared_control,7,120,0.066667,0.325000,0.477852,0.929846,0.503695,0.510998,0.315254,0.407928,0.343789,0.347171,0.063127,-0.634943
human_delay,0.80,confidence_threshold_shared_control,8,120,0.141667,0.308333,0.479088,0.925628,0.504156,0.507193,0.312578,0.407415,0.343105,0.342895,0.063327,-0.548686
human_delay,0.80,confidence_threshold_shared_control,9,120,0.041667,0.408333,0.478954,0.927484,0.504615,0.506498,0.313627,0.407647,0.342082,0.342725,0.063141,-0.711027
human_delay,0.80,mpc_risk_arbitration,0,120,0.375000,0.208333,0.282263,0.417683,0.389085,0.389005,0.693541,0.319734,0.251492,0.563081,0.118323,-0.010401
human_delay,0.80,mpc_risk_arbitration,1,120,0.416667,0.208333,0.280417,0.418182,0.386847,0.387582,0.692114,0.321854,0.252327,0.563212,0.118803,0.031811
human_delay,0.80,mpc_risk_arbitration,2,120,0.391667,0.233333,0.282507,0.416046,0.388084,0.390357,0.689808,0.321691,0.252039,0.562087,0.118823,-0.009398
human_delay,0.80,mpc_risk_arbitration,3,120,0.433333,0.216667,0.283564,0.421027,0.391572,0.388710,0.689967,0.321427,0.253844,0.564458,0.117971,0.040820
human_delay,0.80,mpc_risk_arbitration,4,120,0.375000,0.233333,0.282340,0.420713,0.389163,0.389446,0.690305,0.321771,0.252265,0.565184,0.118806,-0.027175
human_delay,0.80,mpc_risk_arbitration,5,120,0.408333,0.200000,0.281033,0.415439,0.388862,0.388399,0.691520,0.321249,0.252817,0.565189,0.118003,0.028741
human_delay,0.80,mpc_risk_arbitration,6,120,0.358333,0.158333,0.280421,0.415880,0.386644,0.386700,0.691701,0.322259,0.254227,0.565074,0.118534,0.005094
human_delay,0.80,mpc_risk_arbitration,7,120,0.408333,0.216667,0.280496,0.419943,0.388671,0.387495,0.693164,0.321857,0.252073,0.562701,0.117989,0.017670
human_delay,0.80,mpc_risk_arbitration,8,120,0.408333,0.258333,0.283218,0.422889,0.389498,0.387861,0.692682,0.322109,0.253610,0.563921,0.117441,-0.009791
human_delay,0.80,mpc_risk_arbitration,9,120,0.400000,0.233333,0.281111,0.416814,0.388634,0.387086,0.688380,0.321089,0.253903,0.564306,0.118980,-0.000650
human_delay,0.80,pomdp_handoff_policy,0,120,0.333333,0.266667,0.319428,0.602035,0.416791,0.426918,0.620527,0.382167,0.261658,0.523628,0.090522,-0.162837
human_delay,0.80,pomdp_handoff_policy,1,120,0.341667,0.200000,0.317796,0.604837,0.413638,0.426292,0.620539,0.382543,0.262664,0.524869,0.089232,-0.112892
human_delay,0.80,pomdp_handoff_policy,2,120,0.291667,0.191667,0.319312,0.600539,0.411926,0.426703,0.620242,0.381706,0.262112,0.525681,0.090359,-0.156788
human_delay,0.80,pomdp_handoff_policy,3,120,0.333333,0.233333,0.319943,0.605629,0.415993,0.427770,0.620462,0.382625,0.262777,0.522909,0.088708,-0.143187
human_delay,0.80,pomdp_handoff_policy,4,120,0.275000,0.191667,0.317494,0.602852,0.414239,0.429617,0.619923,0.381570,0.262644,0.525624,0.089958,-0.174287
human_delay,0.80,pomdp_handoff_policy,5,120,0.333333,0.233333,0.319431,0.605706,0.413232,0.428868,0.619376,0.381620,0.262406,0.525340,0.088395,-0.142754
human_delay,0.80,pomdp_handoff_policy,6,120,0.300000,0.158333,0.319024,0.601772,0.412116,0.426820,0.622792,0.380337,0.261468,0.525712,0.089852,-0.127715
human_delay,0.80,pomdp_handoff_policy,7,120,0.300000,0.216667,0.318501,0.599475,0.413789,0.428273,0.620561,0.382558,0.264271,0.524279,0.090212,-0.164043
human_delay,0.80,pomdp_handoff_policy,8,120,0.266667,0.258333,0.317453,0.602852,0.414924,0.430346,0.617718,0.382272,0.262045,0.521513,0.090241,-0.224387
human_delay,0.80,pomdp_handoff_policy,9,120,0.175000,0.241667,0.318804,0.600057,0.412624,0.426813,0.623018,0.380858,0.261380,0.525911,0.090447,-0.304030
human_delay,0.80,recovery_aware_mpc,0,120,0.358333,0.208333,0.296391,0.467072,0.386767,0.400532,0.740963,0.370148,0.262749,0.558708,0.114158,-0.044713
human_delay,0.80,recovery_aware_mpc,1,120,0.441667,0.166667,0.293429,0.464139,0.383574,0.397949,0.738409,0.367741,0.263250,0.553056,0.115612,0.066756
human_delay,0.80,recovery_aware_mpc,2,120,0.475000,0.200000,0.294843,0.464815,0.383843,0.396619,0.743123,0.368275,0.260833,0.555833,0.115188,0.079347
human_delay,0.80,recovery_aware_mpc,3,120,0.400000,0.175000,0.294375,0.466509,0.387158,0.399152,0.738225,0.370198,0.263218,0.552324,0.114760,0.018139
human_delay,0.80,recovery_aware_mpc,4,120,0.291667,0.250000,0.294531,0.464238,0.385145,0.397508,0.739440,0.369246,0.262548,0.553089,0.114717,-0.135476
human_delay,0.80,recovery_aware_mpc,5,120,0.425000,0.233333,0.294714,0.468453,0.385417,0.397724,0.738996,0.369840,0.261834,0.555729,0.114218,0.006968
human_delay,0.80,recovery_aware_mpc,6,120,0.333333,0.166667,0.295924,0.462612,0.383884,0.400481,0.742139,0.369884,0.261687,0.553254,0.115565,-0.042104
human_delay,0.80,recovery_aware_mpc,7,120,0.366667,0.250000,0.294180,0.462915,0.382065,0.399172,0.740952,0.367838,0.261776,0.551902,0.115280,-0.059517
human_delay,0.80,recovery_aware_mpc,8,120,0.358333,0.208333,0.295988,0.466105,0.385752,0.397809,0.740734,0.368979,0.263266,0.555613,0.114963,-0.043792
human_delay,0.80,recovery_aware_mpc,9,120,0.416667,0.200000,0.292352,0.465798,0.384422,0.397412,0.740163,0.368402,0.262958,0.553352,0.115786,0.020963
human_delay,1.00,authority_boundary_v5,0,120,0.250000,0.216667,0.360506,0.781136,0.451535,0.469450,0.578049,0.419287,0.286634,0.497902,0.053183,-0.286197
human_delay,1.00,authority_boundary_v5,1,120,0.225000,0.233333,0.361243,0.779616,0.449692,0.468840,0.577615,0.419397,0.288288,0.498213,0.053651,-0.321027
human_delay,1.00,authority_boundary_v5,2,120,0.216667,0.308333,0.359080,0.779425,0.453011,0.470408,0.576838,0.417966,0.285666,0.496393,0.053641,-0.375912
human_delay,1.00,authority_boundary_v5,3,120,0.316667,0.266667,0.361412,0.778728,0.451385,0.469074,0.576990,0.418678,0.286341,0.497174,0.053462,-0.250134
human_delay,1.00,authority_boundary_v5,4,120,0.225000,0.266667,0.362091,0.777300,0.451834,0.466020,0.575121,0.418706,0.287181,0.496217,0.054184,-0.341485
human_delay,1.00,authority_boundary_v5,5,120,0.275000,0.283333,0.361379,0.780380,0.452691,0.469712,0.576636,0.419915,0.288768,0.501093,0.053241,-0.302959
human_delay,1.00,authority_boundary_v5,6,120,0.241667,0.216667,0.361141,0.779317,0.451163,0.471663,0.575104,0.421283,0.287997,0.495415,0.053950,-0.294894
human_delay,1.00,authority_boundary_v5,7,120,0.233333,0.191667,0.362112,0.778213,0.453394,0.469457,0.574017,0.419535,0.288855,0.499274,0.053877,-0.287709
human_delay,1.00,authority_boundary_v5,8,120,0.300000,0.233333,0.361533,0.780066,0.450417,0.467546,0.578127,0.419781,0.286784,0.497855,0.052772,-0.246166
human_delay,1.00,authority_boundary_v5,9,120,0.258333,0.241667,0.359481,0.777943,0.452258,0.469145,0.576347,0.417681,0.288285,0.497473,0.053727,-0.292396
human_delay,1.00,bayesian_authority_allocation,0,120,0.200000,0.275000,0.382877,0.801252,0.488684,0.462429,0.496142,0.414755,0.288089,0.457569,0.054709,-0.393985
human_delay,1.00,bayesian_authority_allocation,1,120,0.150000,0.291667,0.380960,0.802754,0.486036,0.459428,0.496744,0.410821,0.286234,0.456752,0.055194,-0.452974
human_delay,1.00,bayesian_authority_allocation,2,120,0.150000,0.291667,0.381113,0.800762,0.486652,0.457412,0.497040,0.412420,0.288668,0.455276,0.055517,-0.452527
human_delay,1.00,bayesian_authority_allocation,3,120,0.191667,0.275000,0.381662,0.803186,0.488854,0.458708,0.495482,0.413134,0.286703,0.457760,0.054570,-0.401950
human_delay,1.00,bayesian_authority_allocation,4,120,0.191667,0.266667,0.380758,0.802647,0.486510,0.457698,0.496917,0.411296,0.288146,0.454807,0.055464,-0.395633
human_delay,1.00,bayesian_authority_allocation,5,120,0.183333,0.316667,0.380498,0.804249,0.486401,0.460813,0.497067,0.413386,0.287551,0.457421,0.054398,-0.435839
human_delay,1.00,bayesian_authority_allocation,6,120,0.208333,0.283333,0.381528,0.804098,0.486918,0.458239,0.495830,0.411022,0.287438,0.458403,0.055001,-0.390030
human_delay,1.00,bayesian_authority_allocation,7,120,0.233333,0.258333,0.381562,0.808545,0.489838,0.459032,0.494901,0.413360,0.288143,0.458812,0.053726,-0.351476
human_delay,1.00,bayesian_authority_allocation,8,120,0.183333,0.208333,0.381488,0.802343,0.484714,0.458928,0.497902,0.412092,0.287664,0.459989,0.054561,-0.367770
human_delay,1.00,bayesian_authority_allocation,9,120,0.258333,0.233333,0.381471,0.803200,0.487596,0.458123,0.498422,0.410871,0.290131,0.457552,0.055084,-0.308673
human_delay,1.00,cbf_safety_filter,0,120,0.358333,0.183333,0.311483,0.401474,0.439214,0.390717,0.611722,0.265596,0.277668,0.527770,0.102849,-0.024340
human_delay,1.00,cbf_safety_filter,1,120,0.333333,0.141667,0.313995,0.397933,0.441830,0.388831,0.612721,0.264144,0.276245,0.527117,0.102619,-0.023252
human_delay,1.00,cbf_safety_filter,2,120,0.400000,0.200000,0.311223,0.399748,0.439670,0.391314,0.613262,0.267431,0.278218,0.526874,0.103001,0.007268
human_delay,1.00,cbf_safety_filter,3,120,0.350000,0.250000,0.312602,0.397471,0.439545,0.388529,0.614278,0.264383,0.276726,0.526163,0.103786,-0.072790
human_delay,1.00,cbf_safety_filter,4,120,0.325000,0.216667,0.311212,0.397892,0.442697,0.388899,0.614173,0.267167,0.278241,0.528075,0.103215,-0.077713
human_delay,1.00,cbf_safety_filter,5,120,0.258333,0.141667,0.312574,0.399089,0.441062,0.388634,0.614339,0.267027,0.279028,0.527045,0.102686,-0.098186
human_delay,1.00,cbf_safety_filter,6,120,0.366667,0.175000,0.312427,0.397086,0.439359,0.388498,0.613529,0.266427,0.277576,0.527352,0.103567,-0.009718
human_delay,1.00,cbf_safety_filter,7,120,0.333333,0.150000,0.311662,0.398517,0.441600,0.389503,0.613027,0.267501,0.276816,0.526468,0.102959,-0.028330
human_delay,1.00,cbf_safety_filter,8,120,0.325000,0.200000,0.311615,0.396373,0.438049,0.392108,0.611899,0.265014,0.277074,0.525441,0.102527,-0.066724
human_delay,1.00,cbf_safety_filter,9,120,0.416667,0.141667,0.311486,0.398303,0.439413,0.387486,0.613095,0.265673,0.279158,0.527609,0.103198,0.061045
human_delay,1.00,confidence_threshold_shared_control,0,120,0.066667,0.333333,0.487114,0.953014,0.540101,0.520896,0.301870,0.417384,0.348161,0.337968,0.063242,-0.657014
human_delay,1.00,confidence_threshold_shared_control,1,120,0.058333,0.300000,0.486620,0.949287,0.540399,0.519145,0.303531,0.416356,0.347523,0.336142,0.063225,-0.643265
human_delay,1.00,confidence_threshold_shared_control,2,120,0.033333,0.325000,0.487058,0.952713,0.540339,0.518036,0.303415,0.418834,0.346986,0.337641,0.063293,-0.684811
human_delay,1.00,confidence_threshold_shared_control,3,120,0.041667,0.425000,0.488459,0.952805,0.541349,0.517840,0.301718,0.418237,0.347677,0.336908,0.063453,-0.739064
human_delay,1.00,confidence_threshold_shared_control,4,120,0.041667,0.391667,0.489208,0.954530,0.542841,0.520431,0.303013,0.418715,0.347399,0.339798,0.063133,-0.719492
human_delay,1.00,confidence_threshold_shared_control,5,120,0.083333,0.341667,0.489085,0.954492,0.541331,0.521974,0.301459,0.420240,0.347635,0.338258,0.063527,-0.647006
human_delay,1.00,confidence_threshold_shared_control,6,120,0.058333,0.358333,0.488489,0.950025,0.540827,0.516272,0.304215,0.417885,0.347393,0.336996,0.063286,-0.679898
human_delay,1.00,confidence_threshold_shared_control,7,120,0.025000,0.291667,0.489912,0.953574,0.541137,0.520143,0.304220,0.418535,0.348614,0.335781,0.063548,-0.673684
human_delay,1.00,confidence_threshold_shared_control,8,120,0.016667,0.350000,0.486737,0.950838,0.539971,0.516860,0.305195,0.418888,0.345696,0.337835,0.062975,-0.716111
human_delay,1.00,confidence_threshold_shared_control,9,120,0.041667,0.366667,0.489235,0.951669,0.540988,0.519109,0.302976,0.417543,0.348892,0.336346,0.063411,-0.702743
human_delay,1.00,mpc_risk_arbitration,0,120,0.300000,0.208333,0.292710,0.443454,0.423403,0.402640,0.680030,0.333706,0.257749,0.557605,0.115049,-0.103803
human_delay,1.00,mpc_risk_arbitration,1,120,0.400000,0.200000,0.290981,0.440998,0.422138,0.395226,0.681461,0.332886,0.258173,0.557922,0.114268,0.003674
human_delay,1.00,mpc_risk_arbitration,2,120,0.425000,0.250000,0.292007,0.446403,0.424723,0.401775,0.681786,0.332816,0.257484,0.558875,0.114327,-0.005046
human_delay,1.00,mpc_risk_arbitration,3,120,0.366667,0.150000,0.291122,0.441292,0.425281,0.398180,0.679020,0.334636,0.257273,0.555973,0.115296,0.000008
human_delay,1.00,mpc_risk_arbitration,4,120,0.366667,0.183333,0.291583,0.445201,0.424105,0.399040,0.682367,0.334228,0.258158,0.557584,0.113596,-0.021319
human_delay,1.00,mpc_risk_arbitration,5,120,0.316667,0.191667,0.290351,0.445842,0.423861,0.399126,0.680879,0.332683,0.258126,0.554045,0.112939,-0.076267
human_delay,1.00,mpc_risk_arbitration,6,120,0.316667,0.258333,0.288193,0.445283,0.423830,0.401293,0.682980,0.334506,0.258056,0.557819,0.113398,-0.117196
human_delay,1.00,mpc_risk_arbitration,7,120,0.316667,0.258333,0.290074,0.445451,0.426283,0.400944,0.681118,0.333038,0.258414,0.555790,0.113890,-0.118060
human_delay,1.00,mpc_risk_arbitration,8,120,0.450000,0.183333,0.287822,0.443981,0.422644,0.397402,0.682652,0.333340,0.257221,0.558792,0.114274,0.063789
human_delay,1.00,mpc_risk_arbitration,9,120,0.325000,0.208333,0.289839,0.443288,0.423956,0.400653,0.683408,0.331899,0.260272,0.558749,0.114423,-0.077444
human_delay,1.00,pomdp_handoff_policy,0,120,0.333333,0.266667,0.327568,0.626294,0.450281,0.442143,0.607481,0.392914,0.268073,0.517621,0.084970,-0.179998
human_delay,1.00,pomdp_handoff_policy,1,120,0.308333,0.208333,0.327968,0.625731,0.447958,0.439051,0.612705,0.394306,0.267062,0.520584,0.085306,-0.167774
human_delay,1.00,pomdp_handoff_policy,2,120,0.316667,0.200000,0.329122,0.625957,0.451240,0.439402,0.610188,0.392827,0.266188,0.519287,0.085235,-0.155238
human_delay,1.00,pomdp_handoff_policy,3,120,0.275000,0.241667,0.326247,0.627778,0.448751,0.437560,0.608759,0.393148,0.266531,0.517118,0.084649,-0.221983
human_delay,1.00,pomdp_handoff_policy,4,120,0.358333,0.233333,0.328333,0.625594,0.449128,0.440130,0.609783,0.393333,0.269280,0.518049,0.084963,-0.133786
human_delay,1.00,pomdp_handoff_policy,5,120,0.275000,0.291667,0.327559,0.627722,0.448918,0.439024,0.611898,0.394940,0.268072,0.516007,0.084710,-0.253428
human_delay,1.00,pomdp_handoff_policy,6,120,0.300000,0.233333,0.329711,0.626728,0.450787,0.439384,0.610545,0.393357,0.268036,0.516490,0.084680,-0.192853
human_delay,1.00,pomdp_handoff_policy,7,120,0.258333,0.191667,0.326379,0.625805,0.449621,0.440236,0.609437,0.394594,0.267846,0.516939,0.084956,-0.207760
human_delay,1.00,pomdp_handoff_policy,8,120,0.208333,0.183333,0.328013,0.625419,0.447157,0.437039,0.609545,0.392407,0.266855,0.520550,0.084441,-0.251904
human_delay,1.00,pomdp_handoff_policy,9,120,0.291667,0.200000,0.327497,0.629461,0.449275,0.439123,0.613030,0.393882,0.268449,0.516115,0.083442,-0.180203
human_delay,1.00,recovery_aware_mpc,0,120,0.325000,0.208333,0.304031,0.487456,0.420699,0.412334,0.730193,0.381840,0.265478,0.549203,0.110836,-0.093724
human_delay,1.00,recovery_aware_mpc,1,120,0.300000,0.233333,0.305720,0.490728,0.419508,0.409674,0.729960,0.381556,0.266557,0.550631,0.110058,-0.134912
human_delay,1.00,recovery_aware_mpc,2,120,0.316667,0.283333,0.303084,0.490712,0.418562,0.408255,0.729666,0.382098,0.268178,0.548942,0.110865,-0.148339
human_delay,1.00,recovery_aware_mpc,3,120,0.408333,0.225000,0.304535,0.491602,0.419897,0.407616,0.730223,0.382154,0.268479,0.548504,0.110478,-0.021180
human_delay,1.00,recovery_aware_mpc,4,120,0.350000,0.208333,0.304885,0.486574,0.420702,0.410339,0.731253,0.380435,0.266511,0.549177,0.111316,-0.068262
human_delay,1.00,recovery_aware_mpc,5,120,0.416667,0.208333,0.303526,0.489976,0.422156,0.409042,0.729891,0.380703,0.265897,0.549109,0.109449,-0.002285
human_delay,1.00,recovery_aware_mpc,6,120,0.383333,0.250000,0.305746,0.489454,0.421137,0.408752,0.732036,0.381842,0.265928,0.551530,0.109921,-0.061626
human_delay,1.00,recovery_aware_mpc,7,120,0.341667,0.216667,0.305760,0.490171,0.422011,0.410013,0.729724,0.380553,0.266891,0.546277,0.110361,-0.083148
human_delay,1.00,recovery_aware_mpc,8,120,0.400000,0.233333,0.304056,0.487960,0.418075,0.407745,0.731865,0.380374,0.266913,0.547420,0.110313,-0.033101
human_delay,1.00,recovery_aware_mpc,9,120,0.283333,0.191667,0.305011,0.492102,0.417346,0.407827,0.730572,0.379803,0.269979,0.546571,0.109702,-0.125106
intent_ambiguity,0.00,authority_boundary_v5,0,120,0.433333,0.191667,0.316637,0.663515,0.297242,0.397821,0.622136,0.367220,0.257484,0.536140,0.078223,-0.006151
intent_ambiguity,0.00,authority_boundary_v5,1,120,0.433333,0.216667,0.315674,0.662392,0.297376,0.400773,0.620166,0.368718,0.253860,0.537809,0.078321,-0.021824
intent_ambiguity,0.00,authority_boundary_v5,2,120,0.383333,0.266667,0.316742,0.662451,0.298804,0.401957,0.621909,0.369141,0.256915,0.536664,0.078747,-0.103379
intent_ambiguity,0.00,authority_boundary_v5,3,120,0.366667,0.225000,0.314885,0.665842,0.298622,0.399501,0.621213,0.369552,0.257595,0.533755,0.077797,-0.094335
intent_ambiguity,0.00,authority_boundary_v5,4,120,0.408333,0.283333,0.317291,0.661883,0.300068,0.402163,0.622837,0.368459,0.256920,0.535641,0.079194,-0.088797
intent_ambiguity,0.00,authority_boundary_v5,5,120,0.350000,0.158333,0.314215,0.663287,0.296265,0.400586,0.620426,0.370159,0.255393,0.534841,0.078293,-0.068764
intent_ambiguity,0.00,authority_boundary_v5,6,120,0.358333,0.258333,0.316744,0.663642,0.299811,0.400164,0.621851,0.370015,0.255802,0.537266,0.078506,-0.123536
intent_ambiguity,0.00,authority_boundary_v5,7,120,0.341667,0.258333,0.315813,0.663699,0.299693,0.403853,0.618773,0.370855,0.257113,0.535051,0.078810,-0.140738
intent_ambiguity,0.00,authority_boundary_v5,8,120,0.450000,0.266667,0.317063,0.664368,0.299689,0.401167,0.619726,0.370371,0.255869,0.532869,0.078141,-0.037596
intent_ambiguity,0.00,authority_boundary_v5,9,120,0.283333,0.333333,0.315032,0.666733,0.295738,0.402699,0.622574,0.370742,0.257175,0.534923,0.077571,-0.245018
intent_ambiguity,0.00,bayesian_authority_allocation,0,120,0.266667,0.275000,0.337946,0.687773,0.334715,0.391590,0.541086,0.361716,0.256797,0.497300,0.079870,-0.246815
intent_ambiguity,0.00,bayesian_authority_allocation,1,120,0.300000,0.225000,0.336550,0.686933,0.333813,0.388972,0.542556,0.361463,0.255410,0.494773,0.079827,-0.181330
intent_ambiguity,0.00,bayesian_authority_allocation,2,120,0.250000,0.291667,0.338421,0.689040,0.332999,0.392765,0.541872,0.363405,0.255712,0.498810,0.079479,-0.274211
intent_ambiguity,0.00,bayesian_authority_allocation,3,120,0.325000,0.316667,0.334415,0.687725,0.334609,0.388862,0.542986,0.361161,0.257047,0.494957,0.079736,-0.212869
intent_ambiguity,0.00,bayesian_authority_allocation,4,120,0.225000,0.191667,0.335604,0.683767,0.334481,0.388917,0.541215,0.361737,0.255433,0.496676,0.080584,-0.234902
intent_ambiguity,0.00,bayesian_authority_allocation,5,120,0.291667,0.233333,0.337288,0.687765,0.333485,0.389679,0.543098,0.361953,0.258765,0.495380,0.080234,-0.195252
intent_ambiguity,0.00,bayesian_authority_allocation,6,120,0.325000,0.266667,0.336146,0.686711,0.333100,0.388302,0.544292,0.361953,0.254495,0.493584,0.079593,-0.181725
intent_ambiguity,0.00,bayesian_authority_allocation,7,120,0.325000,0.233333,0.338285,0.687678,0.334922,0.391501,0.543963,0.364569,0.257217,0.497266,0.079740,-0.162788
intent_ambiguity,0.00,bayesian_authority_allocation,8,120,0.300000,0.300000,0.336714,0.686376,0.333171,0.390156,0.542068,0.362624,0.257007,0.495060,0.079491,-0.227932
intent_ambiguity,0.00,bayesian_authority_allocation,9,120,0.308333,0.266667,0.336500,0.691214,0.335413,0.392404,0.542007,0.362341,0.256183,0.492511,0.079193,-0.200644
intent_ambiguity,0.00,cbf_safety_filter,0,120,0.425000,0.175000,0.267467,0.283269,0.289400,0.320109,0.659257,0.215661,0.246256,0.566577,0.119041,0.128106
intent_ambiguity,0.00,cbf_safety_filter,1,120,0.416667,0.183333,0.268524,0.282099,0.283935,0.320390,0.660069,0.217165,0.246069,0.565912,0.119223,0.115378
intent_ambiguity,0.00,cbf_safety_filter,2,120,0.416667,0.133333,0.266379,0.282377,0.287334,0.321993,0.657883,0.214560,0.245314,0.563426,0.118104,0.146197
intent_ambiguity,0.00,cbf_safety_filter,3,120,0.433333,0.133333,0.268442,0.285757,0.287000,0.318663,0.660902,0.217519,0.245904,0.565888,0.116848,0.161935
intent_ambiguity,0.00,cbf_safety_filter,4,120,0.350000,0.125000,0.268490,0.284650,0.288164,0.320635,0.656785,0.218200,0.243951,0.566562,0.119010,0.083202
intent_ambiguity,0.00,cbf_safety_filter,5,120,0.433333,0.183333,0.267212,0.281105,0.285924,0.321645,0.659638,0.213744,0.247074,0.566437,0.118667,0.132450
intent_ambiguity,0.00,cbf_safety_filter,6,120,0.466667,0.150000,0.268342,0.283794,0.289392,0.321124,0.654848,0.216042,0.245758,0.565806,0.117788,0.184417
intent_ambiguity,0.00,cbf_safety_filter,7,120,0.383333,0.200000,0.267540,0.281317,0.286732,0.322501,0.659028,0.215917,0.245870,0.568195,0.118794,0.071486
intent_ambiguity,0.00,cbf_safety_filter,8,120,0.441667,0.191667,0.267643,0.285586,0.288187,0.318428,0.656677,0.215238,0.246277,0.563761,0.117386,0.134071
intent_ambiguity,0.00,cbf_safety_filter,9,120,0.450000,0.183333,0.266396,0.280588,0.285919,0.322516,0.656657,0.216328,0.246476,0.563718,0.120285,0.148844
intent_ambiguity,0.00,confidence_threshold_shared_control,0,120,0.091667,0.333333,0.442882,0.835505,0.387565,0.448685,0.348213,0.368942,0.315967,0.374839,0.063048,-0.551131
intent_ambiguity,0.00,confidence_threshold_shared_control,1,120,0.150000,0.325000,0.443792,0.838423,0.385554,0.451598,0.349828,0.369717,0.315994,0.379104,0.063317,-0.488535
intent_ambiguity,0.00,confidence_threshold_shared_control,2,120,0.200000,0.291667,0.442631,0.837686,0.388039,0.450592,0.347345,0.369234,0.317184,0.376275,0.062726,-0.417829
intent_ambiguity,0.00,confidence_threshold_shared_control,3,120,0.175000,0.258333,0.445671,0.836101,0.389470,0.451438,0.346770,0.370171,0.314755,0.373976,0.063030,-0.423012
intent_ambiguity,0.00,confidence_threshold_shared_control,4,120,0.141667,0.391667,0.444853,0.838091,0.388821,0.450688,0.348614,0.368863,0.316271,0.376005,0.063242,-0.538813
intent_ambiguity,0.00,confidence_threshold_shared_control,5,120,0.175000,0.341667,0.444304,0.841378,0.386521,0.452378,0.347414,0.368329,0.316788,0.377380,0.063051,-0.475008
intent_ambiguity,0.00,confidence_threshold_shared_control,6,120,0.166667,0.333333,0.443406,0.838220,0.389316,0.451091,0.346103,0.369324,0.314592,0.373220,0.063049,-0.477690
intent_ambiguity,0.00,confidence_threshold_shared_control,7,120,0.175000,0.291667,0.443845,0.836893,0.387981,0.450896,0.347793,0.369280,0.315964,0.375981,0.062965,-0.442938
intent_ambiguity,0.00,confidence_threshold_shared_control,8,120,0.133333,0.366667,0.444505,0.838872,0.387161,0.448567,0.348417,0.369298,0.315878,0.375713,0.062749,-0.531286
intent_ambiguity,0.00,confidence_threshold_shared_control,9,120,0.108333,0.358333,0.444853,0.840933,0.387278,0.452603,0.347574,0.370332,0.317138,0.375094,0.063337,-0.552374
intent_ambiguity,0.00,mpc_risk_arbitration,0,120,0.508333,0.208333,0.246566,0.326022,0.271975,0.331566,0.725912,0.284229,0.226101,0.594984,0.134486,0.185626
intent_ambiguity,0.00,mpc_risk_arbitration,1,120,0.516667,0.258333,0.247529,0.325628,0.268894,0.330269,0.726908,0.284685,0.225063,0.595355,0.135674,0.163496
intent_ambiguity,0.00,mpc_risk_arbitration,2,120,0.425000,0.183333,0.246413,0.330262,0.272219,0.329733,0.725716,0.286362,0.226409,0.594945,0.133256,0.116765
intent_ambiguity,0.00,mpc_risk_arbitration,3,120,0.516667,0.275000,0.247494,0.327233,0.271071,0.331540,0.726204,0.282950,0.225959,0.594407,0.134157,0.152402
intent_ambiguity,0.00,mpc_risk_arbitration,4,120,0.550000,0.250000,0.245346,0.328533,0.270377,0.329400,0.727237,0.284351,0.227351,0.596166,0.132900,0.201771
